TREGUEUX;22950
TREGUEUX;22950
PLEDRAN;22960
COADOUT;22970
PLOUMAGOAR;22970
LA LANDEC;22980
LANGUEDIAS;22980
PLELAN LE PETIT;22980
ST MAUDEZ;22980
ST MELOIR DES BOIS;22980
ST MICHEL DE PLELAN;22980
TREBEDAN;22980
VILDE GUINGALAN;22980
ANZEME;23000
LA BRIONNE;23000
LA CHAPELLE TAILLEFERT;23000
GUERET;23000
PEYRABOUT;23000
LA SAUNIERE;23000
SAVENNES;23000
ST CHRISTOPHE;23000
ST ELOI;23000
STE FEYRE;23000
ST FIEL;23000
ST LAURENT;23000
ST LEGER LE GUERETOIS;23000
ST SULPICE LE GUERETOIS;23000
ST VICTOR EN MARCHE;23000
LA COURTINE;23100
FENIERS;23100
LE MAS D ARTIGE;23100
ST MARTIAL LE VIEUX;23100
ST MERD LA BREUILLE;23100
ST ORADOUX DE CHIROUZE;23100
CHAMBONCHARD;23110
EVAUX LES BAINS;23110
FONTANIERES;23110
RETERRE;23110
SANNAT;23110
ST JULIEN LA GENETE;23110
ST PRIEST;23110
BANIZE;23120
VALLIERE;23120
LE CHAUCHET;23130
CHENERAILLES;23130
ISSOUDUN LETRIEIX;23130
PEYRAT LA NONIERE;23130
PIERREFITTE;23130
PUY MALSIGNAT;23130
ST CHABRAIS;23130
ST DIZIER LA TOUR;23130
ST JULIEN LE CHATEL;23130
ST LOUP;23130
BLAUDEIX;23140
CRESSAT;23140
DOMEYROT;23140
JARNAGES;23140
PARSAC RIMONDEIX;23140
PARSAC RIMONDEIX;23140
PIONNAT;23140
ST SILVAIN SOUS TOULX;23140
VIGEVILLE;23140
AHUN;23150
LAVAVEIX LES MINES;23150
LEPINAS;23150
MAISONNISSES;23150
MAZEIRAT;23150
MOUTIER D AHUN;23150
SOUS PARSAT;23150
ST HILAIRE LA PLAINE;23150
ST MARTIAL LE MONT;23150
ST PARDOUX LES CARDS;23150
ST YRIEIX LES BOIS;23150
AZERABLES;23160
BAZELAT;23160
LA CHAPELLE BALOUE;23160
CROZANT;23160
ST GERMAIN BEAUPRE;23160
ST GERMAIN BEAUPRE;23160
ST SEBASTIEN;23160
AUGE;23170
BUDELIERE;23170
CHAMBON SUR VOUEIZE;23170
LEPAUD;23170
LUSSAT;23170
NOUHANT;23170
TARDES;23170
VERNEIGES;23170
VIERSAT;23170
BELLEGARDE EN MARCHE;23190
CHAMPAGNAT;23190
LUPERSAT;23190
MAUTES;23190
LA SERRE BUSSIERE VIEILLE;23190
ST DOMET;23190
ST SILVAIN BELLEGARDE;23190
ALLEYRAT;23200
AUBUSSON;23200
BLESSAC;23200
BOSROGER;23200
LA CHAUSSADE;23200
MOUTIER ROZEILLE;23200
NEOUX;23200
ST ALPINIEN;23200
ST AMAND;23200
ST AVIT DE TARDES;23200
ST MAIXANT;23200
ST MARC A FRONGIER;23200
ST MEDARD LA ROCHETTE;23200
ST MEDARD LA ROCHETTE;23200
ST MEDARD LA ROCHETTE;23200
ST PARDOUX LE NEUF;23200
ARRENES;23210
AUGERES;23210
AULON;23210
AZAT CHATENET;23210
BENEVENT L ABBAYE;23210
CEYROUX;23210
MARSAC;23210
MOURIOUX VIEILLEVILLE;23210
BONNAT;23220
LE BOURG D HEM;23220
CHAMBON STE CROIX;23220
CHAMPSANGLARD;23220
CHENIERS;23220
JOUILLAT;23220
LINARD MALVAL;23220
LINARD MALVAL;23220
MORTROUX;23220
MOUTIER MALCARD;23220
BORD ST GEORGES;23230
LA CELLE SOUS GOUZON;23230
GOUZON;23230
GOUZON;23230
GOUZON;23230
TROIS FONDS;23230
CHAMBORAND;23240
LE GRAND BOURG;23240
LIZIERES;23240
ST PRIEST LA PLAINE;23240
LA CHAPELLE ST MARTIAL;23250
CHAVANAT;23250
JANAILLAT;23250
PONTARION;23250
LA POUGE;23250
SARDENT;23250
SOUBREBOST;23250
ST GEORGES LA POUGE;23250
ST HILAIRE LE CHATEAU;23250
THAURON;23250
VIDAILLAT;23250
BASVILLE;23260
BEISSAT;23260
CROCQ;23260
FLAYAT;23260
MAGNAT L ETRANGE;23260
MALLERET;23260
LA MAZIERE AUX BONS HOMMES;23260
PONTCHARRAUD;23260
ST AGNANT PRES CROCQ;23260
ST BARD;23260
ST MAURICE PRES CROCQ;23260
ST ORADOUX PRES CROCQ;23260
ST PARDOUX D ARNET;23260
LA VILLENEUVE;23260
LA VILLETELLE;23260
BETETE;23270
CHATELUS MALVALEIX;23270
CLUGNAT;23270
JALESCHES;23270
LADAPEYRE;23270
ROCHES;23270
ST DIZIER LES DOMAINES;23270
FURSAC;23290
FURSAC;23290
NOTH;23300
LA SOUTERRAINE;23300
ST AGNANT DE VERSILLAT;23300
ST LEGER BRIDEREIX;23300
ST MAURICE LA SOUTERRAINE;23300
ST MAURICE LA SOUTERRAINE;23300
ST PRIEST LA FEUILLE;23300
VAREILLES;23300
BUSSIERE DUNOISE;23320
FLEURAT;23320
GARTEMPE;23320
MONTAIGUT LE BLANC;23320
ST SILVAIN MONTAIGUT;23320
ST VAURY;23320
FAUX LA MONTAGNE;23340
GENTIOUX PIGEROLLES;23340
GENTIOUX PIGEROLLES;23340
LA VILLEDIEU;23340
LA CELLETTE;23350
GENOUILLAC;23350
NOUZIERS;23350
TERCILLAT;23350
LA FORET DU TEMPLE;23360
LOURDOUEIX ST PIERRE;23360
LOURDOUEIX ST PIERRE;23360
MEASNES;23360
NOUZEROLLES;23360
AJAIN;23380
GLENIC;23380
AURIAT;23400
BOSMOREAU LES MINES;23400
BOURGANEUF;23400
FAUX MAZURAS;23400
MANSAT LA COURRIERE;23400
MONTBOUCHER;23400
ST AMAND JARTOUDEIX;23400
ST DIZIER MASBARAUD;23400
ST DIZIER MASBARAUD;23400
ST JUNIEN LA BREGERE;23400
ST MOREIL;23400
ST PARDOUX MORTEROLLES;23400
ST PRIEST PALUS;23400
MERINCHAL;23420
CHATELUS LE MARCHEIX;23430
ST GOUSSAUD;23430
ST MARTIN STE CATHERINE;23430
ST MARTIN STE CATHERINE;23430
ST PIERRE CHERIGNAT;23430
FRESSELINES;23450
LE MONTEIL AU VICOMTE;23460
ROYERE DE VASSIVIERE;23460
ST MARC A LOUBAUD;23460
ST MARTIN CHATEAU;23460
ST PIERRE BELLEVUE;23460
ST PIERRE BELLEVUE;23460
ST YRIEIX LA MONTAGNE;23460
ARS;23480
CHAMBERAUD;23480
LE DONZEIL;23480
FRANSECHES;23480
ST AVIT LE PAUVRE;23480
ST MICHEL DE VEISSE;23480
ST SULPICE LES CHAMPS;23480
CLAIRAVAUX;23500
CROZE;23500
FELLETIN;23500
GIOUX;23500
LA NOUAILLE;23500
POUSSANGES;23500
STE FEYRE LA MONTAGNE;23500
ST FRION;23500
ST GEORGES NIGREMONT;23500
ST QUENTIN LA CHABANNE;23500
BOUSSAC;23600
BOUSSAC BOURG;23600
BUSSIERE ST GEORGES;23600
LAVAUFRANCHE;23600
LEYRAT;23600
MALLERET BOUSSAC;23600
NOUZERINES;23600
SOUMANS;23600
ST MARIEN;23600
ST PIERRE LE BOST;23600
ST SILVAIN BAS LE ROC;23600
TOULX STE CROIX;23600
ARFEUILLE CHATAIN;23700
AUZANCES;23700
BROUSSE;23700
BUSSIERE NOUVELLE;23700
CHARD;23700
CHARRON;23700
CHATELARD;23700
LE COMPAS;23700
DONTREIX;23700
LIOUX LES MONGES;23700
MAINSAT;23700
LES MARS;23700
ROUGNAT;23700
SERMUR;23700
LA CELLE DUNOISE;23800
COLONDANNES;23800
DUN LE PALESTEL;23800
LAFAT;23800
MAISON FEYNE;23800
NAILLAT;23800
SAGNAT;23800
ST SULPICE LE DUNOIS;23800
VILLARD;23800
PERIGUEUX;24000
BERGERAC;24100
CREYSSE;24100
LEMBRAS;24100
ST LAURENT DES VIGNES;24100
BOURROU;24110
GRIGNOLS;24110
LEGUILLAC DE L AUCHE;24110
MANZAC SUR VERN;24110
MONTREM;24110
ST AQUILIN;24110
ST ASTIER;24110
ST LEON SUR L ISLE;24110
BEAUREGARD DE TERRASSON;24120
LA CASSAGNE;24120
CHATRES;24120
LES COTEAUX PERIGOURDINS;24120
LES COTEAUX PERIGOURDINS;24120
LA DORNAC;24120
LA FEUILLADE;24120
PAZAYAC;24120
COLY ST AMAND;24120
TERRASSON LAVILLEDIEU;24120
VILLAC;24120
BOSSET;24130
LE FLEIX;24130
FRAISSE;24130
GINESTET;24130
LA FORCE;24130
LUNAS;24130
EYRAUD CREMPSE MAURENS;24130
MONFAUCON;24130
PRIGONRIEUX;24130
ST GEORGES BLANCANEIX;24130
ST PIERRE D EYRAUD;24130
BEAUREGARD ET BASSAC;24140
BELEYMAS;24140
CAMPSEGRET;24140
CLERMONT DE BEAUREGARD;24140
DOUVILLE;24140
JAURE;24140
EYRAUD CREMPSE MAURENS;24140
EYRAUD CREMPSE MAURENS;24140
EYRAUD CREMPSE MAURENS;24140
MONTAGNAC LA CREMPSE;24140
QUEYSSAC;24140
ST GEORGES DE MONTCLARD;24140
ST HILAIRE D ESTISSAC;24140
ST JEAN D ESTISSAC;24140
ST MARTIN DES COMBES;24140
VILLAMBLARD;24140
BADEFOLS SUR DORDOGNE;24150
BANEUIL;24150
BAYAC;24150
BOURNIQUEL;24150
CALES;24150
CAUSE DE CLERANS;24150
COUZE ET ST FRONT;24150
LALINDE;24150
LANQUAIS;24150
MAUZAC ET GRAND CASTANG;24150
MAUZAC ET GRAND CASTANG;24150
PONTOURS;24150
PRESSIGNAC VICQ;24150
ST CAPRAISE DE LALINDE;24150
VARENNES;24150
ANLHIAC;24160
CLERMONT D EXCIDEUIL;24160
EXCIDEUIL;24160
GENIS;24160
PREYSSAC D EXCIDEUIL;24160
ST GERMAIN DES PRES;24160
ST JORY LAS BLOUX;24160
ST MARTIAL D ALBAREDE;24160
ST MEDARD D EXCIDEUIL;24160
ST PANTALY D EXCIDEUIL;24160
ST RAPHAEL;24160
STE TRIE;24160
SALAGNAC;24160
SALAGNAC;24160
PAYS DE BELVES;24170
PAYS DE BELVES;24170
PAYS DE BELVES;24170
CARVES;24170
CLADECH;24170
DOISSAT;24170
GRIVES;24170
LARZAC;24170
MONPLAISANT;24170
ORLIAC;24170
SAGELAT;24170
STE FOY DE BELVES;24170
ST GERMAIN DE BELVES;24170
ST LAURENT LA VALLEE;24170
ST PARDOUX ET VIELVIC;24170
ST POMPON;24170
SALLES DE BELVES;24170
SIORAC EN PERIGORD;24170
CHANTERAC;24190
DOUZILLAC;24190
NEUVIC;24190
ST ANDRE DE DOUBLE;24190
ST GERMAIN DU SALEMBRE;24190
ST JEAN D ATAUX;24190
ST SEVERIN D ESTISSAC;24190
ST VINCENT DE CONNEZAC;24190
VALLEREUIL;24190
CARSAC AILLAC;24200
MARCILLAC ST QUENTIN;24200
PROISSANS;24200
ST ANDRE D ALLAS;24200
STE NATHALENE;24200
ST VINCENT LE PALUEL;24200
SARLAT LA CANEDA;24200
VITRAC;24200
AJAT;24210
AZERAT;24210
LA BACHELLERIE;24210
BARS;24210
BROUCHAUD;24210
FOSSEMAGNE;24210
GABILLOU;24210
LIMEYRAT;24210
MONTAGNAC D AUBEROCHE;24210
PEYRIGNAC;24210
STE ORSE;24210
ST RABIER;24210
THENON;24210
ALLAS LES MINES;24220
BERBIGUIERES;24220
BEYNAC ET CAZENAC;24220
CASTELS ET BEZENAC;24220
CASTELS ET BEZENAC;24220
COUX ET BIGAROQUE MOUZENS;24220
COUX ET BIGAROQUE MOUZENS;24220
MARNAC;24220
MEYRALS;24220
ST CYPRIEN;24220
ST VINCENT DE COSSE;24220
VEZAC;24220
BONNEVILLE ET ST AVIT DE FUMADIERES;24230
LAMOTHE MONTRAVEL;24230
MONTAZEAU;24230
MONTCARET;24230
NASTRINGUES;24230
ST ANTOINE DE BREUILH;24230
ST MICHEL DE MONTAIGNE;24230
ST SEURIN DE PRATS;24230
ST VIVIEN;24230
VELINES;24230
CUNEGES;24240
GAGEAC ET ROUILLAC;24240
MESCOULES;24240
MONBAZILLAC;24240
MONESTIER;24240
POMPORT;24240
RAZAC DE SAUSSIGNAC;24240
RIBAGNAC;24240
ROUFFIGNAC DE SIGOULES;24240
SAUSSIGNAC;24240
SIGOULES ET FLAUGEAC;24240
SIGOULES ET FLAUGEAC;24240
THENAC;24240
THENAC;24240
THENAC;24240
BOUZIC;24250
CASTELNAUD LA CHAPELLE;24250
CASTELNAUD LA CHAPELLE;24250
CENAC ET ST JULIEN;24250
DAGLAN;24250
DOMME;24250
FLORIMONT GAUMIER;24250
GROLEJAC;24250
NABIRAT;24250
LA ROQUE GAGEAC;24250
ST AUBIN DE NABIRAT;24250
ST CYBRANET;24250
ST MARTIAL DE NABIRAT;24250
VEYRINES DE DOMME;24250
AUDRIX;24260
LE BUGUE;24260
CAMPAGNE;24260
LES EYZIES;24260
JOURNIAC;24260
MAUZENS ET MIREMONT;24260
ST AVIT DE VIALARD;24260
ST CHAMASSY;24260
ST FELIX DE REILLAC ET MORTEMART;24260
SAVIGNAC DE MIREMONT;24260
ANGOISSE;24270
DUSSAC;24270
LANOUAILLE;24270
PAYZAC;24270
ST CYR LES CHAMPAGNES;24270
ST MESMIN;24270
SARLANDE;24270
SAVIGNAC LEDRIER;24270
AUBAS;24290
AURIAC DU PERIGORD;24290
LA CHAPELLE AUBAREIL;24290
FANLAC;24290
LES FARGES;24290
MONTIGNAC LASCAUX;24290
COLY ST AMAND;24290
ST LEON SUR VEZERE;24290
SERGEAC;24290
THONAC;24290
VALOJOULX;24290
ABJAT SUR BANDIAT;24300
AUGIGNAC;24300
LE BOURDEIX;24300
LA CHAPELLE MONTMOREAU;24300
CONNEZAC;24300
HAUTEFAYE;24300
JAVERLHAC ET LA CHAPELLE ST ROBERT;24300
LUSSAS ET NONTRONNEAU;24300
NONTRON;24300
ST FRONT LA RIVIERE;24300
ST FRONT SUR NIZONNE;24300
ST MARTIAL DE VALETTE;24300
ST MARTIN LE PIN;24300
SAVIGNAC DE NONTRON;24300
SCEAU ST ANGEL;24300
TEYJAT;24300
BIRAS;24310
BOURDEILLES;24310
BRANTOME EN PERIGORD;24310
BRANTOME EN PERIGORD;24310
BRANTOME EN PERIGORD;24310
BRANTOME EN PERIGORD;24310
BRANTOME EN PERIGORD;24310
BRANTOME EN PERIGORD;24310
PAUSSAC ET ST VIVIEN;24310
BERTRIC BUREE;24320
BOURG DES MAISONS;24320
BOUTEILLES ST SEBASTIEN;24320
CHAMPAGNE ET FONTAINE;24320
CHAPDEUIL;24320
LA CHAPELLE GRESIGNAC;24320
LA CHAPELLE MONTABOURLET;24320
CHERVAL;24320
COUTURES;24320
GOUT ROSSIGNOL;24320
LUSIGNAC;24320
NANTEUIL AURIAC DE BOURZAC;24320
NANTEUIL AURIAC DE BOURZAC;24320
ST JUST;24320
ST MARTIAL VIVEYROL;24320
ST PAUL LIZONNE;24320
LA TOUR BLANCHE CERCLES;24320
LA TOUR BLANCHE CERCLES;24320
VENDOIRE;24320
VERTEILLAC;24320
BASSILLAC ET AUBEROCHE;24330
BASSILLAC ET AUBEROCHE;24330
BASSILLAC ET AUBEROCHE;24330
BASSILLAC ET AUBEROCHE;24330
BASSILLAC ET AUBEROCHE;24330
BOULAZAC ISLE MANOIRE;24330
BOULAZAC ISLE MANOIRE;24330
LA DOUZE;24330
ST CREPIN D AUBEROCHE;24330
ST GEYRAC;24330
ST PIERRE DE CHIGNAC;24330
RUDEAU LADOSSE;24340
MAREUIL EN PERIGORD;24340
MAREUIL EN PERIGORD;24340
MAREUIL EN PERIGORD;24340
MAREUIL EN PERIGORD;24340
MAREUIL EN PERIGORD;24340
MAREUIL EN PERIGORD;24340
MAREUIL EN PERIGORD;24340
MAREUIL EN PERIGORD;24340
MAREUIL EN PERIGORD;24340
LA ROCHEBEAUCOURT ET ARGENTINE;24340
STE CROIX DE MAREUIL;24340
ST FELIX DE BOURDEILLES;24340
BUSSAC;24350
LA CHAPELLE GONAGUET;24350
CREYSSAC;24350
DOUCHAPT;24350
GRAND BRASSAC;24350
LISLE;24350
MENSIGNAC;24350
MONTAGRIER;24350
ST VICTOR;24350
TOCANE ST APRE;24350
BUSSEROLLES;24360
BUSSIERE BADIL;24360
CHAMPNIERS ET REILHAC;24360
ETOUARS;24360
PIEGUT PLUVIERS;24360
ST BARTHELEMY DE BUSSIERE;24360
ST ESTEPHE;24360
SOUDAT;24360
VARAIGNES;24360
CALVIAC EN PERIGORD;24370
CARLUX;24370
PECHS DE L ESPERANCE;24370
PECHS DE L ESPERANCE;24370
PECHS DE L ESPERANCE;24370
PRATS DE CARLUX;24370
ST JULIEN DE LAMPON;24370
STE MONDANE;24370
SIMEYROLS;24370
VEYRIGNAC;24370
CHALAGNAC;24380
CREYSSENSAC ET PISSOT;24380
EGLISE NEUVE DE VERGT;24380
FOULEIX;24380
GRUN BORDAS;24380
LACROPTE;24380
SANILHAC;24380
VAL DE LOUYRE ET CAUDEAU;24380
ST AMAND DE VERGT;24380
ST MAYME DE PEREYROL;24380
ST MICHEL DE VILLADEIX;24380
ST PAUL DE SERRE;24380
SALON;24380
VERGT;24380
VEYRINES DE VERGT;24380
BADEFOLS D ANS;24390
BOISSEUILH;24390
LA CHAPELLE ST JEAN;24390
CHERVEIX CUBAS;24390
COUBJOURS;24390
GRANGES D ANS;24390
HAUTEFORT;24390
NAILHAC;24390
TEILLOTS;24390
TEMPLE LAGUYON;24390
TOURTOIRAC;24390
BEAUPOUYET;24400
BEAURONNE;24400
BOURGNAC;24400
EGLISE NEUVE D ISSAC;24400
ISSAC;24400
LES LECHES;24400
MUSSIDAN;24400
ST ETIENNE DE PUYCORBIER;24400
ST FRONT DE PRADOUX;24400
ST GERY;24400
ST LAURENT DES HOMMES;24400
ST LOUIS EN L ISLE;24400
ST MARTIN L ASTIER;24400
ST MEDARD DE MUSSIDAN;24400
ST MICHEL DE DOUBLE;24400
SOURZAC;24400
ECHOURGNAC;24410
LA JEMAYE PONTEYRAUD;24410
LA JEMAYE PONTEYRAUD;24410
PARCOUL CHENAUD;24410
PARCOUL CHENAUD;24410
ST AULAYE PUYMANGOU;24410
ST AULAYE PUYMANGOU;24410
ST PRIVAT EN PERIGORD;24410
ST PRIVAT EN PERIGORD;24410
ST PRIVAT EN PERIGORD;24410
ST VINCENT JALMOUTIERS;24410
SERVANCHES;24410
ANTONNE ET TRIGONANT;24420
COULAURES;24420
ESCOIRE;24420
MAYAC;24420
ST VINCENT SUR L ISLE;24420
SARLIAC SUR L ISLE;24420
SAVIGNAC LES EGLISES;24420
SORGES ET LIGUEUX EN PERIGORD;24420
ANNESSE ET BEAULIEU;24430
COURSAC;24430
MARSAC SUR L ISLE;24430
RAZAC SUR L ISLE;24430
BEAUMONTOIS EN PERIGORD;24440
BEAUMONTOIS EN PERIGORD;24440
BEAUMONTOIS EN PERIGORD;24440
BEAUMONTOIS EN PERIGORD;24440
BEAUMONTOIS EN PERIGORD;24440
MONSAC;24440
MONTFERRAND DU PERIGORD;24440
NAUSSANNES;24440
RAMPIEUX;24440
ST AVIT SENIEUR;24440
STE CROIX;24440
LA COQUILLE;24450
FIRBEIX;24450
MIALET;24450
ST PIERRE DE FRUGIE;24450
ST PRIEST LES FOUGERES;24450
AGONAC;24460
BRANTOME EN PERIGORD;24460
CHATEAU L EVEQUE;24460
NEGRONDES;24460
ST FRONT D ALEMPS;24460
SORGES ET LIGUEUX EN PERIGORD;24460
CHAMPS ROMAIN;24470
MILHAC DE NONTRON;24470
ST PARDOUX LA RIVIERE;24470
ST SAUD LACOUSSIERE;24470
ALLES SUR DORDOGNE;24480
BOUILLAC;24480
LE BUISSON DE CADOUIN;24480
LE BUISSON DE CADOUIN;24480
LE BUISSON DE CADOUIN;24480
MOLIERES;24480
URVAL;24480
LA ROCHE CHALAIS;24490
LA ROCHE CHALAIS;24490
LA ROCHE CHALAIS;24490
EYMET;24500
FONROQUE;24500
RAZAC D EYMET;24500
SADILLAC;24500
ST AUBIN DE CADELECH;24500
ST CAPRAISE D EYMET;24500
ST JULIEN INNOCENCE EULALIE;24500
ST JULIEN INNOCENCE EULALIE;24500
ST JULIEN INNOCENCE EULALIE;24500
SERRES ET MONTGUYARD;24500
SINGLEYRAC;24500
LIMEUIL;24510
PAUNAT;24510
PEZULS;24510
VAL DE LOUYRE ET CAUDEAU;24510
VAL DE LOUYRE ET CAUDEAU;24510
ST FELIX DE VILLADEIX;24510
STE FOY DE LONGAS;24510
ST MARCEL DU PERIGORD;24510
TREMOLAT;24510
COURS DE PILE;24520
LAMONZIE MONTASTRUC;24520
LIORAC SUR LOUYRE;24520
MOULEYDIER;24520
ST AGNE;24520
ST GERMAIN ET MONS;24520
ST NEXANS;24520
ST SAUVEUR;24520
VERDON;24520
BRANTOME EN PERIGORD;24530
CHAMPAGNAC DE BELAIR;24530
LA CHAPELLE FAUCHER;24530
CONDAT SUR TRINCOU;24530
QUINSAC;24530
ST PANCRACE;24530
VILLARS;24530
BIRON;24540
CAPDROT;24540
GAUGEAC;24540
LAVALADE;24540
LOLME;24540
MARSALES;24540
MONPAZIER;24540
ST AVIT RIVIERE;24540
ST CASSIEN;24540
ST MARCORY;24540
ST ROMAIN DE MONPAZIER;24540
SOULAURES;24540
VERGT DE BIRON;24540
BESSE;24550
CAMPAGNAC LES QUERCY;24550
LAVAUR;24550
LOUBEJAC;24550
MAZEYROLLES;24550
PRATS DU PERIGORD;24550
ST CERNIN DE L HERM;24550
VILLEFRANCHE DU PERIGORD;24550
BARDOU;24560
BOISSE;24560
BOUNIAGUES;24560
COLOMBIER;24560
CONNE DE LABARDE;24560
PLAISANCE;24560
PLAISANCE;24560
PLAISANCE;24560
FAURILLES;24560
FAUX;24560
ISSIGEAC;24560
MONMADALES;24560
MONMARVES;24560
MONSAGUEL;24560
MONTAUT;24560
ST AUBIN DE LANQUAIS;24560
ST CERNIN DE LABARDE;24560
ST LEON D ISSIGEAC;24560
ST PERDOUX;24560
STE RADEGONDE;24560
CONDAT SUR VEZERE;24570
LE LARDIN ST LAZARE;24570
FLEURAC;24580
PLAZAC;24580
ROUFFIGNAC ST CERNIN DE REILHAC;24580
ROUFFIGNAC ST CERNIN DE REILHAC;24580
ARCHIGNAC;24590
BORREZE;24590
JAYAC;24590
NADAILLAC;24590
PAULIN;24590
ST CREPIN ET CARLUCET;24590
ST GENIES;24590
SALIGNAC EYVIGUES;24590
ALLEMANS;24600
BOURG DU BOST;24600
CELLES;24600
CHASSAIGNES;24600
COMBERANCHE ET EPELUCHE;24600
PETIT BERSAC;24600
RIBERAC;24600
ST MARTIN DE RIBERAC;24600
ST MEARD DE DRONE;24600
ST PARDOUX DE DRONE;24600
ST SULPICE DE ROUMAGNAC;24600
SEGONZAC;24600
SIORAC DE RIBERAC;24600
VANXAINS;24600
VILLETOUREIX;24600
CARSAC DE GURSON;24610
MINZAC;24610
MONTPEYROUX;24610
ST MARTIN DE GURSON;24610
ST MEARD DE GURCON;24610
VILLEFRANCHE DE LONCHAT;24610
LES EYZIES;24620
LES EYZIES;24620
LES EYZIES;24620
MARQUAY;24620
PEYZAC LE MOUSTIER;24620
TAMNIES;24620
TURSAC;24620
JUMILHAC LE GRAND;24630
BASSILLAC ET AUBEROCHE;24640
CHOURGNAC;24640
CUBJAC AUVEZERE VAL D ANS;24640
CUBJAC AUVEZERE VAL D ANS;24640
CUBJAC AUVEZERE VAL D ANS;24640
STE EULALIE D ANS;24640
CHANCELADE;24650
COULOUNIEIX CHAMIERS;24660
SANILHAC;24660
GARDONNE;24680
LAMONZIE ST MARTIN;24680
EYGURANDE ET GARDEDEUIL;24700
MENESPLET;24700
MONTPON MENESTEROL;24700
MOULIN NEUF;24700
LE PIZOU;24700
ST BARTHELEMY DE BELLEGARDE;24700
ST GERAUD DE CORPS;24700
ST MARTIAL D ARTENSET;24700
ST REMY;24700
ST SAUVEUR LALANDE;24700
BOULAZAC ISLE MANOIRE;24750
BOULAZAC ISLE MANOIRE;24750
CHAMPCEVINEL;24750
CORNILLE;24750
SANILHAC;24750
TRELISSAC;24750
CHALAIS;24800
CORGNAC SUR L ISLE;24800
EYZERAC;24800
LEMPZOURS;24800
NANTHEUIL;24800
NANTHIAT;24800
ST JEAN DE COLE;24800
ST JORY DE CHALAIS;24800
ST MARTIN DE FRESSENGEAS;24800
ST PAUL LA ROCHE;24800
ST PIERRE DE COLE;24800
ST ROMAIN ET ST CLEMENT;24800
ST SULPICE D EXCIDEUIL;24800
SARRAZAC;24800
THIVIERS;24800
VAUNAC;24800
BESANCON;25000
AUTECHAUX;25110
BAUME LES DAMES;25110
BAUME LES DAMES;25110
BRETIGNEY NOTRE DAME;25110
CUSANCE;25110
DAMMARTIN LES TEMPLIERS;25110
ESNANS;25110
FONTENOTTE;25110
FOURBANNE;25110
GROSBOIS;25110
GUILLON LES BAINS;25110
HYEVRE MAGNY;25110
HYEVRE PAROISSE;25110
HYEVRE PAROISSE;25110
LOMONT SUR CRETE;25110
LUXIOL;25110
MONTIVERNAGE;25110
PONT LES MOULINS;25110
RILLANS;25110
SECHIN;25110
SILLEY BLEFOND;25110
VERGRANNE;25110
VERNE;25110
VILLERS ST MARTIN;25110
VOILLANS;25110
MONTGESOYE;25111
STE MARIE;25113
POUILLEY LES VIGNES;25115
LES BRESEUX;25120
CERNAY L EGLISE;25120
MAICHE;25120
MANCENANS LIZERNE;25120
MONT DE VOUGNEY;25120
MONT DE VOUGNEY;25120
ORGEANS BLANCHEFONTAINE;25120
ORGEANS BLANCHEFONTAINE;25120
VILLERS LE LAC;25130
CHARQUEMONT;25140
CHARQUEMONT;25140
LES ECORCES;25140
FOURNET BLANCHEROCHE;25140
FRAMBOUHANS;25140
AUTECHAUX ROIDE;25150
BOURGUIGNON;25150
DAMBELIN;25150
DAMBELIN;25150
ECOT;25150
ECURCEY;25150
GOUX LES DAMBELIN;25150
NEUCHATEL URTIERE;25150
PONT DE ROIDE VERMONDANS;25150
PONT DE ROIDE VERMONDANS;25150
REMONDANS VAIVRE;25150
REMONDANS VAIVRE;25150
VILLARS SOUS ECOT;25150
LES GRANGETTES;25160
LABERGEMENT STE MARIE;25160
LABERGEMENT STE MARIE;25160
MALBUISSON;25160
MALPAS;25160
MONTPERREUX;25160
OYE ET PALLET;25160
LA PLANEE;25160
REMORAY BOUJEONS;25160
REMORAY BOUJEONS;25160
ST POINT LAC;25160
VAUX ET CHANTEGRUE;25160
AUDEUX;25170
BURGILLE;25170
BURGILLE;25170
BURGILLE;25170
CHAMPAGNEY;25170
CHAMPVANS LES MOULINS;25170
CHAUCENNE;25170
CHEVIGNEY SUR L OGNON;25170
COURCHAPON;25170
EMAGNY;25170
ETRABONNE;25170
FRANEY;25170
JALLERANGE;25170
LANTENNE VERTIERE;25170
LAVERNAY;25170
MAZEROLLES LE SALIN;25170
MONCLEY;25170
LE MOUTHEROT;25170
NOIRONTE;25170
PELOUSEY;25170
PLACEY;25170
RECOLOGNE;25170
RUFFEY LE CHATEAU;25170
SAUVAGNEY;25170
VILLERS BUZON;25170
BIEF;25190
CHAMESOL;25190
LES TERRES DE CHAUX;25190
DAMPJOUX;25190
FEULE;25190
FLEUREY;25190
FROIDEVAUX;25190
GLERE;25190
GLERE;25190
GLERE;25190
LIEBVILLERS;25190
MONTANCY;25190
MONTANDON;25190
MONTECHEROUX;25190
MONTJOIE LE CHATEAU;25190
NOIREFONTAINE;25190
PESEUX;25190
ROSIERES SUR BARBECHE;25190
ST HIPPOLYTE;25190
ST HIPPOLYTE;25190
SOLEMONT;25190
SOULCE CERNAY;25190
VALONNE;25190
VALOREILLE;25190
VAUFREY;25190
VILLARS SOUS DAMPJOUX;25190
BETHONCOURT;25200
GRAND CHARMONT;25200
MONTBELIARD;25200
LE BARBOUX;25210
LE BIZOT;25210
